,Date,MainFailure,AssemblyFailure,FailureDescr,TimeLost
2660,2022-09-08 03:12:12,Awaria,stacja 60 - cell 1,DO 03:30 Udana interwencja DUR :-),5godz.30min.
2661,2022-09-08 04:05:58,Przegląd_Serwis,interwencja DUR,dokręcanie tylnej pokrywy od monitora w klatce.,8
2662,2022-09-08 04:28:24,Jakość,,Brak możlowośći zapisania wyników testu ze  Stacji hydraulicznej 1 do Karty Kontrolnej ( moment obrotowy),1
2663,2022-09-08 06:15:11,Szkolenie_Spotkanie,trening operatora,,8h
2664,2022-09-08 10:23:04,Szkolenie_Spotkanie,spotkanie z koordynatorem,spotkanie na kantyne od god.10-30 do10-42,15
2665,2022-09-08 11:20:05,Awaria,stacja 60 - cell 2,4 order 56803306,60
2666,2022-09-08 12:26:05,Awaria,stacja 41 - dokręcanie śrub,oczekiwanie na DUR; komunikat servo/nutrunners not ready-nie widzi nowej końcówki drenu,1god. 24
2667,2022-09-08 14:01:22,Awaria,stacja 41 - dokręcanie śrub,"z poprzednej zmiany, oczekiwanie na DUR",37
2668,2022-09-08 14:38:07,Przegląd_Serwis,interwencja DUR,,8
2669,2022-09-08 14:45:45,Awaria,stacja 60 - cell 2,"praca na 1 cell (1), ałe adapter do korpusa 11183826 do 15:48",67
2670,2022-09-08 20:08:07,Awaria,stacja 20 - praska,utknął korpus 11183810,5
2671,2022-09-08 21:50:13,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10
2672,2022-09-08 22:02:18,Ogolne_Linia,dodatkowa przerwa,dla 1 operatora,10
2673,2022-09-09 10:35:16,Awaria,stacja 60 - KUKA,"ZAWIESZENIE ROBOTA,oczekiwanie na DUR",53
2674,2022-09-09 11:27:05,Przegląd_Serwis,interwencja DUR,PRACA dur z naprawy robota,2 god 33
2675,2022-09-09 13:59:32,Awaria,stacja 60 - cell 2,awaria z poprzednej zmiany,33
2676,2022-09-09 15:40:55,Awaria,stacja 70 - stacja napraw,zmiana pozycji czujnika,64
2677,2022-09-09 16:44:23,Przegląd_Serwis,interwencja DUR,st. 70,7
2678,2022-09-09 19:50:37,Awaria,stacja 60 - KUKA,"robot upuścił motor OMPx32 na podłogę,+ error log",8
2679,2022-09-09 20:52:59,Awaria,stacja 60 - KUKA,zawieszenie robota,2
2680,2022-09-10 01:05:07,Szkolenie_Spotkanie,trening operatora,probłematyczny Gear-Set dla nowego operatora (11112012),20
2681,2022-09-10 01:09:44,Jakość,wadliwy komponent,wadliwy wydruk etykiet.Drukowanie poprawkowych.,5
2682,2022-09-10 02:02:10,Przegląd_Serwis,wymiana papieru w drukarce,wymiana etykiet i kalibracja,10
2683,2022-09-10 04:17:57,Awaria,stacja 55 - winda,zawieszenie,9
2684,2022-09-10 05:36:24,Jakość,duży odpad,zwiększony odpad na szczelność. Z wynikiem +/- 48,30
2685,2022-09-12 06:02:51,Ogolne_Linia,,"zapełnienie kart kontrolnych, czyszczenie komory B na st. 50, uruchomienie linii ",22
2686,2022-09-12 09:08:45,Awaria,stacja 50 - test szczelności,stacja ustawila neprawidlowy komory do 10:10,67
2687,2022-09-12 10:46:35,Szkolenie_Spotkanie,trening operatora,motory OMPWx100 N(z lożyskiem) st.20,6
2688,2022-09-12 12:16:08,Szkolenie_Spotkanie,trening operatora,"st. 30 probłematyczny Gear-Set dla nowego 
operatora (151-1182) do 14:00",10
2689,2022-09-12 12:27:50,Awaria,stacja 20 - praska,utknal korpus,3
2690,2022-09-12 13:20:11,Awaria,stacja 20 - praska,utknal korpus,3
2691,2022-09-12 14:11:17,Awaria,stacja 20 - praska,zabłokowany korpus x 3 razy,5
2692,2022-09-12 15:18:31,IT_Problem,,BRAK MOŻLOWOŚĆI PODTWIEDZANIA PRZEWODNIKÓW W *SAP* NA STANOWISKU PRACY OD 9.09.2022,1
2693,2022-09-12 21:32:23,Awaria,stacja 70 - stacja napraw,zawieszenie.robot nie odbiera motory ze st.napraw.Error log.Oczekiwanie na DuR,28
2694,2022-09-12 22:08:34,Awaria,stacja 70 - stacja napraw,"robot nie  odbiera motorów z naprawy,oczekiwanie na DUR",25
2695,2022-09-12 22:40:58,Awaria,stacja 60 - KUKA,praca DUR,2god.20
2696,2022-09-13 02:32:40,Awaria,stacja 20 - praska,łapa zabłokowana na trzpieniu - oczekiwanie na DUR,3go.30m
2697,2022-09-13 06:00:12,Awaria,stacja 20 - praska,awaria z poprzednej zmiany,41
2698,2022-09-13 06:41:03,Przegląd_Serwis,interwencja DUR,st.20,14
2699,2022-09-13 07:06:29,Ogolne_Linia,zapełnianie linii,od 06:55 do 07:06,11
2700,2022-09-13 09:00:16,Ogolne_Linia,,wymiana cover filma st.40,3
2701,2022-09-13 11:44:17,Awaria,stacja 60 - cell 2,"praca na 1 cell (4), motor 11185636, korpus 11183826 otwory na korki M22 do 13:34",110
2702,2022-09-13 13:26:26,Ogolne_Linia,,problematyczny test wizijny na st.30 OMRx250,5
2703,2022-09-13 14:42:02,Awaria,stacja 30 - montaż silnika,probLematyczny test wizijny górnego o-ringa na gear-set. Kod motoru:11186667   OMRx250,2
2704,2022-09-13 21:48:24,IT_Problem,,BRAK MOŻLIWOSĆI PODTWIERDANIA PRZEWODNIKÓW W SAP!!!!!Od 09.09.2022,1
2705,2022-09-14 03:54:39,Jakość,duży odpad,duży odpad motorów na sczelność,60
2706,2022-09-14 05:00:37,Jakość,duży odpad,"duży odpad,oczekiwanie na DUR",20
2707,2022-09-14 06:10:23,Awaria,stacja 50 - test szczelności,alarm serwa,26
2708,2022-09-14 06:36:53,Przegląd_Serwis,interwencja DUR,"złamane trzpieni w komore B, wymiana do 07:11",35
2709,2022-09-14 08:35:39,Awaria,stacja 30 - montaż silnika,"problematyczny test wizijny górnego 
o-ringa na gear-set. Kod 
motoru:11186667 OMRx250",6
2710,2022-09-14 08:46:10,Awaria,stacja 20 - praska,utknął korpus 111838222,2
2711,2022-09-14 09:08:49,Awaria,stacja 30 - montaż silnika,stopper nie schodzi i paletki nie idą,1 godz. 22 min
2712,2022-09-14 10:50:20,Przegląd_Serwis,interwencja DUR,do 10:50,20
2713,2022-09-14 11:24:20,Awaria,stacja 30 - montaż silnika,"problematyczny test wizijny górnego 
o-ringa na gear-set. Kod 
motoru:11185564 OMRx315",5
2714,2022-09-14 12:02:03,Awaria,stacja 30 - montaż silnika,ponownie stopper nie schodzi i paletki nie idą,6
2715,2022-09-14 12:08:13,Przegląd_Serwis,interwencja DUR,,50
2716,2022-09-14 16:58:56,Awaria,stacja 20 - praska,zablokowany korpus,5
2717,2022-09-14 17:01:18,Awaria,stacja 50 - test szczelności,duży odpad na szczelność.Od 16:30 Oczekiwanie na DUR,4 GODZ.30 MIN.
2718,2022-09-14 18:33:13,Awaria,stacja 70 - stacja napraw,Error log x 2 razy.Zakorkowana stacja napraw przez duży odpad na szczelność.,35
2719,2022-09-14 23:36:20,Awaria,stacja 60 - cell 1,ERROR LOG,5
2720,2022-09-14 23:43:27,Awaria,stacja 50 - test szczelności,ZAWIESZENIE,5
2721,2022-09-15 00:05:32,Awaria,stacja 55 - winda," winda nie przepusza peletek,oczekiwanie na DUR",17
2722,2022-09-15 00:29:41,Przegląd_Serwis,interwencja DUR,PRACA DUR,1 godz
2723,2022-09-15 06:05:00,Awaria,stacja 55 - winda,"awaria z poprzednej zmiany, winda nie przepusza paletki",41
2724,2022-09-15 06:46:52,Przegląd_Serwis,interwencja DUR,,36
2725,2022-09-15 07:24:36,Szkolenie_Spotkanie,trening operatora,"operator 4, na naprawie",8 godz
2726,2022-09-15 07:46:50,Awaria,stacja 20 - praska,utknął korpus 11183822 2 razy,4
2727,2022-09-15 08:41:47,Awaria,stacja 80 - dokręcanie korków,paletka z motorem nie idzie do dokręcania korków,13
2728,2022-09-15 08:54:52,Awaria,stacja 60 - KUKA,"robot nie bierze motor ze st. napraw, clear error log",8
2729,2022-09-15 09:07:12,Ogolne_Linia,rework motoru,szkolenie operatora,5
2730,2022-09-15 09:15:24,Awaria,stacja 60 - cell 1,"motor utknął w stancji, clear error log",10
2731,2022-09-15 09:28:39,Awaria,stacja 70 - stacja napraw,"kiedy skanujemy motor paletka nie podnosi się, alarm '' dunk tunk cylinder''",1h  15 min
2732,2022-09-15 10:47:06,Przegląd_Serwis,interwencja DUR,,3
2733,2022-09-15 15:24:45,Awaria,stacja 20 - praska,zabłokowany korpus x 2 razy,5
2734,2022-09-15 21:31:44,Awaria,stacja 50 - test szczelności,Górna część Nolka podciąga motory do góry.OMPW.Awaria nie została usunięta z 12.09.2022 Oczekiwanie na DUR,
2735,2022-09-15 15:24:45,Awaria,stacja 20 - praska,zabłokowany korpus x 2 razy,5
2736,2022-09-15 21:31:44,Awaria,stacja 50 - test szczelności,Górna część Nolka podciąga motory do góry.OMPW.Awaria nie została usunięta z 12.09.2022 Oczekiwanie na DUR,30
2737,2022-09-15 22:03:08,Awaria,stacja 50 - test szczelności,"Górna część Nolka podciąga motory 
do góry.OMPW.Awaria nie została 
usunięta z 12.09.2022 Oczekiwanie na 
DUR",50
2738,2022-09-15 22:55:19,Awaria,stacja 50 - test szczelności,nie ma mozliwości naprawić stację 50 - przewodnik 56805750 przerwany i odłożony do inspekcji technologa; problemy testowania na NOLEK,60
2739,2022-09-15 22:58:13,Ogolne_Linia,zapełnianie linii,start nextgen standart,18
2740,2022-09-15 23:32:10,Awaria,stacja 60 - cell 2,"4,housing11183826",3god.30
2741,2022-09-16 05:26:38,IT_Problem,,problematyczny test vizijny,4god.
2742,2022-09-16 06:00:55,Awaria,stacja 30 - montaż silnika,"problematyczny test wizijny górnego 
o-ringa na gear-set. Kod 
motoru:11186652 OMRx315",5
2743,2022-09-16 06:24:24,Szkolenie_Spotkanie,trening operatora,"nowego operatora st.40 - 2 godz., st.10 i st.20 - 2 godz., st.30 - 2 godz.","7,5 godz"
2744,2022-09-16 08:25:50,Awaria,stacja 60 - cell 2,"praca na 1 cell (4), motor 11185636, korpus 11183826 otwory na korki M22  do 11:22",1 godz. 57 min
2745,2022-09-16 11:14:55,Przegląd_Serwis,interwencja DUR," Nolek, naprawa komory C dła OMPW do 12:28",1 godz. 14 min
2746,2022-09-16 16:21:53,Oczekiwanie,,na materiał do produkcji,9
2747,2022-09-16 16:29:42,Ogolne_Linia,zapełnianie linii,,15
2748,2022-09-16 17:29:46,Awaria,stacja 60 - cell 1,error Log,4
2749,2022-09-16 17:39:35,Awaria,stacja 30 - montaż silnika,probłematyczny test wizijny górnego o-ringa Motor:11185514 OMR X 315,1
2750,2022-09-16 20:06:40,Przegląd_Serwis,wymiana papieru w drukarce,wymiana kalki i etykiet.kalibracja wydruku,10
2751,2022-09-16 20:24:06,Awaria,stacja 60 - KUKA,robot wyciągnąl motor razem adapterem.Oczekiwanie na DUR,5
2752,2022-09-16 20:29:11,Przegląd_Serwis,interwencja DUR,Motor razem z adapterem oddany do narzędziowni.Order:56806502 W223706698 Error Log,25
2753,2022-09-16 21:03:16,Awaria,stacja 60 - cell 1,Znowu robot wyciągął motor razem z adapterem.Oczekiwanie na DuR,41
2754,2022-09-16 21:44:16,Przegląd_Serwis,interwencja DUR,error Log,10
2755,2022-09-16 22:13:32,Awaria,stacja 60 - cell 1,robot nie zabiera motorów ze stacji hydraulicznych 1 i 2,8h
2756,2022-09-19 06:15:36,Awaria,stacja 80 - dokręcanie korków,usuwanie awarii z piątku,10
2757,2022-09-19 06:16:13,Ogolne_Linia,,"uruchomianie linii,testy kontrolne,czyszczenie komory B",20
2758,2022-09-19 06:32:52,Awaria,stacja 60 - KUKA,Robot wyciągnął motor razem z adapterem.Oczekiwanie na DUR,10
2759,2022-09-19 06:48:51,Przegląd_Serwis,interwencja DUR,,20
2760,2022-09-19 07:08:50,Awaria,stacja 30 - montaż silnika,probłematyczny test wizijny górnego o-ringa 11185514   OMRX315,1
2761,2022-09-19 10:28:01,Przegląd_Serwis,interwencja DUR,Stacje hydrauliczne.Adrian,2
2762,2022-09-19 11:50:59,Przegląd_Serwis,interwencja DUR,Stacje hydrauliczne.Adrian. Do 13:00,1 godz.10 min.
2763,2022-09-19 13:19:03,Awaria,stacja 60 - KUKA,zawieszenie.Error Log,6
2764,2022-09-19 15:09:53,Awaria,stacja 60 - KUKA,error log,5
2765,2022-09-19 15:32:50,Awaria,stacja 60 - KUKA,kuka zabrała motor z adapterem ze stacji hydraulicznej,20
2766,2022-09-19 19:29:37,Awaria,stacja 60 - cell 2,zepsuty adapter / praca na jedną stację z 19.25 do 22:00,30
2767,2022-09-19 20:05:58,Awaria,stacja 60 - cell 2,praca dur,1 god 30
2768,2022-09-19 21:16:46,Awaria,stacja 60 - cell 2,praca na jedną stację,45
2769,2022-09-19 22:02:41,Awaria,stacja 60 - cell 2,awaria z poprzedniej zmiany. Praca na cell1,39
2770,2022-09-19 22:39:45,Przegląd_Serwis,interwencja DUR,do 23:16,37
2771,2022-09-19 23:28:13,Awaria,stacja 60 - cell 2, Błąd: Clamping test article not finished in time,6
2772,2022-09-19 23:34:34,Przegląd_Serwis,interwencja DUR,do 23:57,23
2773,2022-09-20 04:03:50,Awaria,stacja 20 - praska,utknął korpus 11183810,3
2774,2022-09-20 14:05:21,Przegląd_Serwis,praca technologa,,15
2775,2022-09-20 15:21:05,Awaria,stacja 10 - załadunek paletki,zawieszenie stacji,15
2776,2022-09-20 16:06:53,Awaria,stacja 60 - cell 1,"5, error log/ restart komputera ",25
2777,2022-09-20 18:03:40,Awaria,stacja 60 - cell 2,error log - nie wyciąga motoru,10
2778,2022-09-20 20:01:59,Awaria,stacja 20 - praska,zawieszenie motoru,2
2779,2022-09-20 23:01:20,Awaria,stacja 20 - praska,"zawieszenie, nie dobiło teflon w korpus 11183822 - 6 raz. Korpusy do decyzij technologa",7
2780,2022-09-21 08:00:42,Szkolenie_Spotkanie,trening operatora,,6 godz.
2781,2022-09-21 08:42:29,Awaria,stacja 30 - montaż silnika,probłematyczny test wizijny górnego o-ringa 11185767 OMR X 400,2
2782,2022-09-21 13:05:23,Przegląd_Serwis,interwencja DUR,demontowany ATEQ do ponownej kalibracji.Brak możliwośći pracy na st.70,20
2783,2022-09-21 20:04:14,Awaria,stacja 20 - praska,zly korpus/ nie dobija teflonu od god 19.45 do 20.50,0
2784,2022-09-21 22:39:00,Awaria,stacja 20 - praska,"blokuje korpusy 11183822 przy zaprasowaniu teflona - 10 szt., nie dobiło teflon - 6 szt. od 22:00 do 00:49",20
2785,2022-09-22 00:11:36,Awaria,stacja 30 - montaż silnika,"probłematyczny test wizijny górnego 
o-ringa 11185535 OMR X 400 ",3
2786,2022-09-22 07:13:45,Awaria,stacja 41 - dokręcanie śrub,zawieszenie.Oczekiwanie na DUR do 08:10,1godz.
2787,2022-09-22 08:12:51,Przegląd_Serwis,praca technologa,,3
2788,2022-09-22 10:08:19,Awaria,stacja 60 - cell 2,"Filtry,Oczekiwanie na Houghton",5
2789,2022-09-22 10:21:25,Przegląd_Serwis,wymiana filtra,HQ003,11
2790,2022-09-22 21:43:53,Awaria,stacja 40 - montaż śrub,problem z testem wizyjnym - blyszczące/szlifowane pokrywy,13
2791,2022-09-22 23:06:55,Awaria,stacja 60 - cell 1,"zablokowany motor OMPx50 w cell, error log",7
2792,2022-09-23 00:14:44,Ogolne_Linia,,"order 56808294 skomplektowany z 2 zmiany: w wóżkach wałki 11183554 zamiast 11183555, oczekiwanie i wymiana wałki 11183555",14
2793,2022-09-23 03:41:07,Awaria,stacja 60 - cell 1,"zablokowany motor OMPx160 w cell, error log",5
2794,2022-09-23 04:30:38,Awaria,stacja 20 - praska,"Vacuum test finish not okey, oczekivanie na DUR",20
2795,2022-09-23 04:50:09,Przegląd_Serwis,interwencja DUR,"nie naprawiony, brak automatyka",1 godz. 10 min
2796,2022-09-23 05:58:18,Awaria,stacja 20 - praska,awaria z poprzedniej zmiany.Test obecności zaworów,25
2797,2022-09-23 07:26:28,Awaria,stacja 60 - cell 1,Błokuję motory na obydwóch stacjach.Error Log x 2 razy,9
2798,2022-09-23 08:13:10,Przegląd_Serwis,wymiana papieru w drukarce,wyrzuciło nieprawidłowy błąd o braku kalki przy jej obecności.,2
2799,2022-09-23 08:36:38,Awaria,stacja 60 - cell 2,"awaria  EPSON ,kod motoru :11185883 przy wałku 11183563 Error Log.oczekiwanie na technologa.",20
2800,2022-09-23 09:24:37,Szkolenie_Spotkanie,trening operatora,puszczenie reworków z generacją kodu kreskowego- 4 szt.,7
2801,2022-09-23 10:10:47,Szkolenie_Spotkanie,spotkanie z koordynatorem,,7
2802,2022-09-23 10:13:02,Awaria,stacja 60 - cell 2,zawieszenie EPSONA przy przezbrojeniu na inny kod wałka. Error Log,14
2803,2022-09-23 12:00:52,Awaria,stacja 60 - cell 2,Błąd o kolizii endport.Error Log,10
2804,2022-09-23 12:05:50,Jakość,wadliwy komponent,"11129868 schodzi farba,selekcja pod czas pracy.",1
2805,2022-09-23 13:18:05,Awaria,stacja 60 - cell 2,Zawieszenie EPSONA przy przezbrojeniu na inny kod wałka. Error Log.Tak się dzieje za każdym razem jak ma się stacja przezbroic na inny wałek.EPSON ma probłem z wyciągnięciem poprzedniego adaptera. Oczekiwanie na technologa.,5
2806,2022-09-23 13:23:44,Przegląd_Serwis,praca technologa,kalibracja gniazda pod adapter szafta na Cell2,10
2807,2022-09-23 13:51:04,Awaria,stacja 30 - montaż silnika,"co 7,8 etykieta wadliwa",2
2808,2022-09-23 14:16:56,Awaria,stacja 30 - montaż silnika,wadliwe etykiety,10
2809,2022-09-23 14:23:05,Szkolenie_Spotkanie,,brak operatora - spotkanie,10
2810,2022-09-23 17:13:12,Awaria,stacja 30 - montaż silnika,wadliwe etykiety,10
2811,2022-09-23 18:59:36,Awaria,stacja 30 - montaż silnika,wadliwe etykiety,12
2812,2022-09-23 20:03:31,Awaria,stacja 30 - montaż silnika,wadliwe etykiety,10
2813,2022-09-23 20:53:22,Awaria,stacja 30 - montaż silnika,wadliwe etykiety,10
2814,2022-09-23 21:45:18,Oczekwianie,brakujący komponent,nie ten CARDAN SHAFT:  jest 84193 a potrzebny1126667 zlecenie 56808594,10
2815,2022-09-23 22:13:33,Przegląd_Serwis,wymiana papieru w drukarce,"szkolenie operatora z wymiany etykiet, kalibracja wydruku",12
2816,2022-09-24 00:28:35,Oczekwianie,brakujący komponent,brak korpusow,28
2817,2022-09-24 00:56:47,Ogolne_Linia,zapełnianie linii,do 00:09,15
2818,2022-09-26 06:41:47,Ogolne_Linia,rework motoru,,5
2819,2022-09-26 09:12:09,Awaria,stacja 20 - praska,zawieszenie korpusa ,10
2820,2022-09-26 11:02:15,Ogolne_Linia,zapełnianie linii,pomieszane kardany,5
2821,2022-09-26 12:13:24,Przegląd_Serwis,praca technologa,,5
2822,2022-09-26 12:27:56,Awaria,stacja 41 - dokręcanie śrub,zawieszenie stacji,15
2823,2022-09-26 16:00:45,Ogolne_Linia,,wymiana cover filma st.40,3
2824,2022-09-27 05:00:15,Awaria,stacja 10 - załadunek paletki,zawieszenie st.10 brak możliwości dokończenia przewodnika:56805377.Brak seryjnego numeru motoru od W223902017 do W223902027 - 11 szt.Do sprawdzenia technologa.Prawdopodobnie błąd w systemie,18
2825,2022-09-27 05:18:24,Ogolne_Linia,zapełnianie linii,,10
2826,2022-09-27 06:20:12,Awaria,stacja 60 - cell 1,error log - zablokowany motor w stacji,5
2827,2022-09-27 06:38:48,Awaria,stacja 60 - cell 2,error log - zablokowany motor w stacji,5
2828,2022-09-27 08:29:06,Awaria,stacja 20 - praska,zawieszenie korpusów,5
2829,2022-09-27 08:32:09,Awaria,stacja 60 - cell 2,error log - zablokowany motor w stacji + zawieszenie programu = restart komputera,15
2830,2022-09-27 12:40:44,Awaria,stacja 20 - praska,korpus blokuje sie na trzpieniu z teflonem(56809187),5
2831,2022-09-27 13:40:10,Awaria,stacja 20 - praska,korpus blokuje sie na trzpieniu z teflonem(56809187),5
2832,2022-09-27 15:50:09,Awaria,stacja 20 - praska,zablokowany korpus 111838822 na trzpieniu przy zaprasowaniu teflona,1
2833,2022-09-27 18:35:41,Awaria,stacja 20 - praska,zablokowany korpus 111838822 na trzpieniu przy zaprasowaniu teflona,1
2834,2022-09-28 00:10:25,Awaria,stacja 10 - załadunek paletki,zabłokowany korpus na trzpieniu,3
2835,2022-09-28 06:24:40,Awaria,stacja 60 - cell 1,error log - nie wyciąga motoru,27
2836,2022-09-28 06:58:13,Awaria,stacja 60 - cell 1,errorr  log ,10
2837,2022-09-28 07:31:17,Awaria,stacja 60 - cell 2,erroor log,10
2838,2022-09-28 08:34:07,Awaria,stacja 60 - cell 2,errr log,5
2839,2022-09-28 08:52:48,Awaria,stacja 30 - montaż silnika,brak kalki,5
2840,2022-09-28 13:13:36,Oczekwianie,brakujący komponent,od 13:15 ,45
2841,2022-09-28 14:02:58,Oczekiwanie,,"brak korpusow, praca na st napraw",6 godz. 30 min
2842,2022-09-28 20:30:58,Ogolne_Linia,zapełnianie linii,,7
2843,2022-09-28 22:52:41,Awaria,stacja 30 - montaż silnika,,3
2844,2022-09-29 05:00:16,Awaria,stacja 60 - cell 1,brak startu.Error log.Praca na jedna stacje. (5) Oczekiwanie na DUR,1 godz.
2845,2022-09-29 06:04:50,Awaria,stacja 60 - cell 1,5. error log : tester nie przechodzi testu,15
2846,2022-09-29 06:22:35,Awaria,stacja 60 - cell 1,praca na jedną stacje,15
2847,2022-09-29 06:35:15,Awaria,stacja 60 - cell 1,praca DUR,30
2848,2022-09-29 07:01:34,Awaria,stacja 60 - cell 1,error log,5
2849,2022-09-29 07:05:54,Awaria,stacja 60 - cell 1,praca na jedną stacje,30
2850,2022-09-29 07:26:42,Awaria,stacja 60 - KUKA,zawieszenie ,8
2851,2022-09-29 08:01:26,Awaria,stacja 60 - cell 1,error log - praca technologa,35
2852,2022-09-29 09:11:06,Przegląd_Serwis,praca technologa,serwis NOLEK,5g
2853,2022-09-29 13:38:39,Przegląd_Serwis,praca technologa,testowanie żab,2g
2854,2022-09-29 14:00:14,Przegląd_Serwis,praca technologa,serwis NOLEK i naprawa CELL 1,2 godz
2855,2022-09-29 16:09:18,Awaria,stacja 60 - cell 1,"5 (brak startu od 3 zmiany 28.09.22), praca na cell2",6 godz
2856,2022-09-29 21:50:23,Ogolne_Linia,dodatkowa przerwa,dła 1 operatora,10
2857,2022-09-29 22:06:53,Awaria,stacja 60 - cell 1,Praca na 1 stacje (5),8 godz
2858,2022-09-29 23:00:26,Ogolne_Linia,dodatkowa przerwa,22:00-22:10,10
2859,2022-09-30 05:50:45,Ogolne_Linia,dodatkowa przerwa,05:50-6:00,10
2860,2022-09-30 06:06:54,Awaria,stacja 60 - cell 1,praca na jedną stację (5),8 g
2861,2022-09-30 06:08:35,Ogolne_Linia,dodatkowa przerwa,brak operatora,10
2862,2022-09-30 07:10:26,Awaria,stacja 60 - KUKA,errorr  log,7
2863,2022-09-30 08:43:29,Przegląd_Serwis,praca technologa,serwis KUKA,1g 20 
2864,2022-09-30 11:17:16,Przegląd_Serwis,interwencja DUR,CELL 1,2 g 45
2865,2022-09-30 14:00:04,Przegląd_Serwis,praca technologa,,11
2866,2022-09-30 14:11:36,Awaria,stacja 60 - cell 1,praca na cell2,7godz 49m
2867,2022-09-30 19:29:46,Awaria,stacja 30 - montaż silnika,"probłematyczny test wizijny górnego 
o-ringa 11186667 OMRx250",1
2868,2022-09-30 22:40:06,Awaria,stacja 60 - cell 1,(5)brak startu,8 godz.
2869,2022-10-01 05:21:42,Przegląd_Serwis,wymiana papieru w drukarce,etykiet,5
2870,2022-10-03 06:00:25,Ogolne_Linia,,"uruchomianie linii,testy 
kontrolne,czyszczenie komory B",15
2871,2022-10-03 06:15:03,Awaria,stacja 60 - cell 1,"5. brak startu, praca na cell2",4 godz.
2872,2022-10-03 10:01:00,Przegląd_Serwis,interwencja DUR,cell1 do 14:00,4 godz.
2873,2022-10-03 13:08:46,Awaria,stacja 60 - cell 2,error log,5
2874,2022-10-03 14:02:02,Przegląd_Serwis,praca technologa,cell1 do 15:35,1godz.35min.
2875,2022-10-03 15:49:38,Awaria,stacja 60 - cell 1,(5)brak startu,6 godz.25min.
2876,2022-10-03 18:29:07,Awaria,stacja 30 - montaż silnika,problematyczny test wizijny górnego o-ringa. OMR X 315 11186652,2
2877,2022-10-03 19:41:37,Przegląd_Serwis,wymiana papieru w drukarce,Cover film,1
2878,2022-10-03 20:14:04,Awaria,stacja 60 - KUKA,"bład obecnosci motoru,i robot włozył do st.hydraulicznej motor na motor.oczekiwanie na DUR",5
